source,dataset,variable,metric,geo,raw_file,rows,min_period,max_period
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"URRAUL ALTO, Navarra",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-07,2026-04
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"UTANDE, Guadalajara",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-06,2025-12
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"UTERGA, Navarra",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-05,2026-04
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"VALACLOCHE, Teruel",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-05,2025-07
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"VALDEARCOS DE LA VEGA, Valladolid",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-09,2026-04
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"VALDECOLMENAS, LOS, Cuenca",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-06,2026-01
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"VALDEGEÑA, Soria",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-12,2026-03
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"VALDELAGEVE, Salamanca",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-09,2025-11
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"VALDELAGUA DEL CERRO, Soria",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-07,2026-02
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"VALDEMORA, Leon",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-07,2026-03
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"VALDENEBRO, Soria",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-07,2026-04
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"VALDEVACAS Y GUIJAR, Segovia",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-05,2025-12
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"VALFERMOSO DE TAJUÑA, Guadalajara",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-08,2026-01
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"VALLDEMOSSA, Illes Balears",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-08,2025-10
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"VALLE DE LIERP, Huesca",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-06,2025-10
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"VALLECILLO, EL, Teruel",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-05,2025-11
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"VALLERUELA DE SEPULVEDA, Segovia",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-09,2026-04
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"VALLESA DE LA GUAREÑA, Zamora",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-05,2026-04
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"VALSALABROSO, Salamanca",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-05,2026-04
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"VALTORRES, Zaragoza",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-06,2026-02
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"VID DE BUREBA, LA, Burgos",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-09,2026-01
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"VIDOLA, LA, Salamanca",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-06,2026-01
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"VILAFRANCA DE BONANY, Illes Balears",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-08,2025-10
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"VILLABARUZ DE CAMPOS, Valladolid",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-05,2025-09
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"VILLACIDALER, Palencia",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-06,2026-01
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"VILLACIERVOS, Soria",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-07,2026-04
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"VILLADEPERA, Zamora",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-06,2025-09
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"VILLAFRADES DE CAMPOS, Valladolid",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-09,2026-04
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"VILLAHAN, Palencia",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-07,2026-04
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"VILLALAN DE CAMPOS, Valladolid",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-09,2026-04
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"VILLALBA DE LA LOMA, Valladolid",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-09,2026-04
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"VILLALBA DE PEREJIL, Zaragoza",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-07,2025-09
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"VILLAMALUR, Castellon",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-07,2025-11
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"VILLAMORATIEL DE LAS MATAS, Leon",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-06,2026-04
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"VILLANUEVA DE SAN MANCIO, Valladolid",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-09,2026-02
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"VILLANUEVA DE TEBA, Burgos",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-05,2026-03
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"VILLAPROVEDO, Palencia",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-05,2025-10
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"VILLAR DE ARGAÑAN, Salamanca",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-05,2026-04
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"VILLAREJO DE LA PEÑUELA, Cuenca",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-05,2025-09
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"VILLAVELLID, Valladolid",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-07,2025-10
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"VILLAVERDE DE RIOJA, La Rioja",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-05,2025-07
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"VILLAVERDE DEL MONTE, Burgos",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-10,2026-04
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"VINIEGRA DE ARRIBA, La Rioja",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-06,2025-10
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"VISIEDO, Teruel",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-06,2025-08
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"VISTABELLA, Zaragoza",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-05,2025-07
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"VIVEL DEL RIO MARTIN, Teruel",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-05,2025-09
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"VIÑEGRA DE MORAÑA, Avila",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-05,2026-04
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"YANGUAS DE ERESMA, Segovia",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-10,2026-03
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"YELAMOS DE ARRIBA, Guadalajara",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-05,2026-04
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"YELO, Soria",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-06,2026-04
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"YUNTA, LA, Guadalajara",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-05,2026-04
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"ZAMARRA, Salamanca",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-10,2026-04
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"ZAMBRANA, Araba",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-10,2026-01
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"ZAOREJAS, Guadalajara",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-06,2026-04
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"ZARAPICOS, Salamanca",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-07,2026-02
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"ZOMA, LA, Teruel",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-05,2026-04
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"ZORRAQUIN, La Rioja",api_clients\data\empleo\sepe_contratos_raw.csv,3,2025-05,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALAIOR, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALARO, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALCUDIA, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ALGAIDA, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ANDRATX, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ARIANY, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ARTA, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"BANYALBUFAR, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"BAYUBAS DE ARRIBA, Soria",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-05,2025-07
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"BELLPRAT, Barcelona",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-05,2025-07
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"BINISSALEM, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"BUGER, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"BUNYOLA, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"CALVIA, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"CAMPANET, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"CAMPOS, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"CAPDEPERA, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"CASTELL, ES, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"CERBON, Soria",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-05,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"CIUTADELLA DE MENORCA, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"CONSELL, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"COSTITX, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"DEYA, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"EIVISSA, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ESCORCA, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ESPORLES, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ESTELLENCS, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"FELANITX, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"FERRERIES, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"FORMENTERA, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"FORNALUTX, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"FUENTELMONGE, Soria",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-10,2026-03
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"INCA, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"LANZUELA, Teruel",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-11
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"LLORET DE VISTALEGRE, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"LLOSETA, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"LLUBI, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"LLUCMAJOR, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MAHON, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MANACOR, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MANCOR DE LA VALL, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MARIA DE LA SALUT, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MARLIN, Avila",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-10,2025-12
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MARRATXI, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MERCADAL, ES, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MIGJORN GRAN, ES, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MONTUIRI, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"MURO, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"OLMEDILLA DE ELIZ, Cuenca",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-05,2025-07
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"PALMA DE MALLORCA, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"PETRA, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"POBLA, SA, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"POLENTINOS, Palencia",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-06,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"POLLENÇA, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"PORRERES, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"PUIGPUNYENT, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"QUINTANILLA DEL COCO, Burgos",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-05,2025-07
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"REZMONDO, Burgos",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-09,2025-12
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"SALCEDILLO, Teruel",api_clients\data\empleo\sepe_paro_raw.csv,3,2026-02,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"SALINES, SES, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"SANT ANTONI DE PORTMANY, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"SANT JOAN DE LABRITJA, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"SANT JOAN, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"SANT JOSEP DE SA TALAIA, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"SANT LLORENÇ DES CARDASSAR, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"SANT LLUIS, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"SANTA EUGENIA, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"SANTA EULALIA DEL RIO, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"SANTA MARGALIDA, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"SANTA MARIA DEL CAMI, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"SANTANYI, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"SANTIUSTE, Guadalajara",api_clients\data\empleo\sepe_paro_raw.csv,3,2026-02,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"SELVA, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"SENCELLES, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"SINEU, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"SOLLER, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"SON SERVERA, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"TAMARA DE CAMPOS, Palencia",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-07,2025-09
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"TORMELLAS, Avila",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-09,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"TORRALBILLA, Zaragoza",api_clients\data\empleo\sepe_paro_raw.csv,3,2026-02,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"VALDEOLMILLOS, Palencia",api_clients\data\empleo\sepe_paro_raw.csv,3,2026-02,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"VALLDEMOSSA, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"VELILLA DE LA SIERRA, Soria",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-11,2026-04
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"VILAFRANCA DE BONANY, Illes Balears",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-08,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"VILLASAYAS, Soria",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-05,2025-10
SEPE,sepe_paro,Paro registrado,Paro registrado municipal total,"ZARZOSA, La Rioja",api_clients\data\empleo\sepe_paro_raw.csv,3,2025-07,2025-09
INE,salario_medio_cataluna,Salario medio bruto,Ambos sexos. Componente del salario bruto anual. Cataluña. Salario bruto.,España,api_clients\data\ine\ine_raw.csv,2,2017-12-31,2021-12-31
Open Data BCN,bcn_licencias_sector_agregado,Densidad empresarial,Locales por sector de actividad y distrito,Horta-Guinardó | Altres,pag_web\Procesos\Datasets\limpios\bcn_licencias_limpio.csv,2,2023-03,2024-03
Open Data BCN,bcn_licencias_sector_agregado,Densidad empresarial,Locales por sector de actividad y distrito,Horta-Guinardó | Comerç al detall,pag_web\Procesos\Datasets\limpios\bcn_licencias_limpio.csv,2,2023-03,2024-03
Open Data BCN,bcn_licencias_sector_agregado,Densidad empresarial,Locales por sector de actividad y distrito,Horta-Guinardó | Comerç al detall /Engròs,pag_web\Procesos\Datasets\limpios\bcn_licencias_limpio.csv,2,2023-03,2024-03
Open Data BCN,bcn_licencias_sector_agregado,Densidad empresarial,Locales por sector de actividad y distrito,Horta-Guinardó | Serveis,pag_web\Procesos\Datasets\limpios\bcn_licencias_limpio.csv,2,2023-03,2024-03
Open Data BCN,bcn_licencias_sector_agregado,Densidad empresarial,Locales por sector de actividad y distrito,Les Corts | Altres,pag_web\Procesos\Datasets\limpios\bcn_licencias_limpio.csv,2,2023-05,2023-06
Open Data BCN,bcn_licencias_sector_agregado,Densidad empresarial,Locales por sector de actividad y distrito,Les Corts | Comerç al detall,pag_web\Procesos\Datasets\limpios\bcn_licencias_limpio.csv,2,2023-05,2023-06
Open Data BCN,bcn_licencias_sector_agregado,Densidad empresarial,Locales por sector de actividad y distrito,Les Corts | Serveis,pag_web\Procesos\Datasets\limpios\bcn_licencias_limpio.csv,2,2023-05,2023-06
Open Data BCN,bcn_poblacion,Población distritos,Población distritos,Vallbona,api_clients\data\opendata_bcn\bcn_poblacion_raw.csv,2,2025-01-01T00:00:00,2025-01-01T00:00:00
Open Data BCN,bcn_poblacion,Población distritos,Población distritos,la Clota,api_clients\data\opendata_bcn\bcn_poblacion_raw.csv,2,2025-01-01T00:00:00,2025-01-01T00:00:00
Open Data BCN,bcn_poblacion,Población distritos,Población distritos,la Marina del Prat Vermell,api_clients\data\opendata_bcn\bcn_poblacion_raw.csv,2,2025-01-01T00:00:00,2025-01-01T00:00:00
Open Data BCN,bcn_transporte_tarifas,Transporte publico coste,"2,5 E/h <= 1",Barcelona,pag_web\Procesos\Datasets\limpios\bcn_transporte_limpio.csv,2,2026-05-14,2026-05-14
Open Data BCN,bcn_transporte_tarifas,Transporte publico coste,"2,5 E/h <= 2",Barcelona,pag_web\Procesos\Datasets\limpios\bcn_transporte_limpio.csv,2,2026-05-14,2026-05-14
Open Data BCN,bcn_transporte_tarifas,Transporte publico coste,6 E/h <= 2h,Barcelona,pag_web\Procesos\Datasets\limpios\bcn_transporte_limpio.csv,2,2026-05-14,2026-05-14
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"ALCALA DE LA VEGA, Cuenca",api_clients\data\empleo\sepe_contratos_raw.csv,2,2025-07,2025-12
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"ALDEANUEVA DE LA SERREZUELA, Segovia",api_clients\data\empleo\sepe_contratos_raw.csv,2,2025-05,2026-03
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"ALFOZ DE BRICIA, Burgos",api_clients\data\empleo\sepe_contratos_raw.csv,2,2025-10,2026-03
SEPE,sepe_contratos,Contratos registrados,Contratos registrados municipales total,"ALGARRA, Cuenca",api_clients\data\empleo\sepe_contratos_raw.csv,2,2025-07,2026-03
